Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),COOLSYS1 DEMAND INLET PIPE:Pipe Inlet Temperature [C](TimeStep),COOLSYS1 DEMAND INLET PIPE:Pipe Outlet Temperature [C](TimeStep),COOLSYS1 DEMAND OUTLET PIPE:Pipe Inlet Temperature [C](TimeStep),COOLSYS1 DEMAND OUTLET PIPE:Pipe Outlet Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer Clothes Not Comfortable Time [hr](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Winter Clothes Not Comfortable Time [hr](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](TimeStep),CAV_1_FAN:Fan Electric Power [W](TimeStep),CAV_2_FAN:Fan Electric Power [W](TimeStep),VAV_1_FAN:Fan Electric Power [W](TimeStep),VAV_2_FAN:Fan Electric Power [W](TimeStep),COOLSYS1 CHILLER:Plant Temperature Source Component Mass Flow Rate [kg/s](TimeStep),COOLSYS1 CHILLER:Plant Temperature Source Component Inlet Temperature [C](TimeStep),COOLSYS1 CHILLER:Plant Temperature Source Component Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER:Plant Temperature Source Component Heat Transfer Rate [W](TimeStep) 
 06/08  10:20:00,29.8,10.459140138705,10.4524016290861,13.4375083521406,13.2363650013346,724631.072519952,117392.2295146,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26352.2667497558,60.,13.2177744426171,6.7,-1640766.28841598 
 06/08  10:21:00,29.82,10.4588317347837,10.4562613192708,13.4440081468619,13.2641344298612,720634.765652666,117394.560056467,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26354.4208730934,60.,13.2226392141156,6.7,-1641990.93237166 
 06/08  10:22:00,29.84,10.4591306078527,10.4584821012808,13.449153697093,13.2912466911003,720635.226675183,117396.76665869,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26356.4496454949,60.,13.2308463882962,6.7,-1644056.9834198 
 06/08  10:23:00,29.86,10.4602031953073,10.4596514445005,13.4533741694254,13.3168268592515,720635.706980372,117398.923946097,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26358.4427987692,60.,13.2417370738351,6.7,-1646798.57410345 
 06/08  10:24:00,29.88,10.462134599893,10.4602719474278,13.4569662182471,13.3402848478398,720636.012890206,117400.33061371,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26360.4063817223,60.,13.2546420397416,6.7,-1650047.23408685 
 06/08  10:25:00,29.9,10.4649415688982,10.4607574274864,13.4602811370892,13.3612853721883,720636.351037129,117401.586618697,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26362.3584862374,60.,13.2689231499918,6.7,-1653642.32079411 
 06/08  10:26:00,29.92,10.4685865814614,10.4614327748555,13.4635207154715,13.3797053320655,720636.708361142,117403.309723037,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26364.3003321669,60.,13.2840032560821,6.7,-1657438.54447699 
 06/08  10:27:00,29.94,10.4729919168503,10.4625373314484,13.4668700078818,13.3955872403214,720636.900817366,117405.268869902,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26366.2325175329,60.,13.2993850496386,6.7,-1661310.71411789 
 06/08  10:28:00,29.96,10.4780528290802,10.4642313661079,13.47046688191,13.4090943231953,720637.141663085,117407.333496735,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26368.1801731882,60.,13.3146603522975,6.7,-1665156.0760384 
 06/08  10:29:00,29.98,10.4836492276482,10.4666050023177,13.4744264504579,13.4204704807794,720637.420913969,117410.021239651,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26370.7168845,60.,13.3295117491894,6.7,-1668894.72510805 
 06/08  10:30:00,30.,10.4896555182256,10.4696888127169,13.4787379460168,13.4300065428999,720637.555402813,117412.297788336,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26372.8289667533,60.,13.3437085289581,6.7,-1672468.58269602 
 06/08  10:31:00,30.02,10.4959484686812,10.4734652566484,13.4834368804203,13.4380131039453,727686.445214329,117414.541406987,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26374.9023374775,60.,13.3570987275221,6.7,-1675839.39378996 
 06/08  10:32:00,30.04,10.5024131270809,10.4778801937645,13.4885004023877,13.444799553974,727688.750374512,117416.816603519,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26377.0043399213,60.,13.3695987979493,6.7,-1678986.12651912 
 06/08  10:33:00,30.06,10.508946930867,10.482853830494,13.4938648134689,13.4506586052266,727690.926607292,117419.130830211,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26379.1434687889,60.,13.3811821224673,6.7,-1681902.08019998 
 06/08  10:34:00,30.08,10.5154622168576,10.4882906150513,13.4995140328243,13.4558555288835,727693.183833193,117421.452081494,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26381.2880947483,60.,13.3918672923165,6.7,-1684591.93493934 
 06/08  10:35:00,30.1,10.5218873786867,10.4940877629501,13.505363213004,13.4606213547627,727695.327782697,117423.808991961,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26383.4669817294,60.,13.4017068306379,6.7,-1687068.91276566 
 06/08  10:36:00,30.12,10.5281669304417,10.5001422487763,13.5113854190962,13.4651493682362,727697.564527169,117425.524560932,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26385.066547739,60.,13.4107768291064,6.7,-1689352.16878412 
 06/08  10:37:00,30.14,10.5342607299079,10.5063562294503,13.5174784572058,13.4695942928915,727699.69533452,117426.881582142,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26387.0526683286,60.,13.41916780483,6.7,-1691464.48951805 
 06/08  10:38:00,30.16,10.540142597585,10.5126409644,13.5236143765955,13.4740735723493,727701.92400825,117428.370437241,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26389.2091422413,60.,13.4269769499659,6.7,-1693430.34184895 
 06/08  10:39:00,30.18,10.5457985425846,10.518919368887,13.5297527602787,13.4786702044788,727704.22844026,117430.309970357,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26391.3099356314,60.,13.4343018371106,6.7,-1695274.28842908 
 06/08  10:40:00,30.2,10.5512247768428,10.5251273811048,13.5358145616292,13.4834366304077,727706.412436926,117432.515848185,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26393.4681023488,60.,13.4412355569428,6.7,-1697019.76364523 
 06/08  10:41:00,30.22,10.5564256673054,10.531214345937,13.541792229541,13.4883992357468,727708.681676027,117434.738449169,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26395.5659797495,60.,13.4478631985631,6.7,-1698688.18758931 
 06/08  10:42:00,30.24,10.561411743874,10.5371426231694,13.5476439251888,13.4935630893994,727710.835576887,117437.033944729,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26397.7074583962,60.,13.4542595358563,6.7,-1700298.38362977 
 06/08  10:43:00,30.26,10.566197850534,10.5428866199685,13.5533650095127,13.4989166314876,727713.078404362,117439.274073472,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26399.7819025537,60.,13.4604877545117,6.7,-1701866.25795507 
 06/08  10:44:00,30.28,10.5708014994967,10.5484314304972,13.5589276460906,13.5044361035658,727715.207697045,117441.56472638,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26401.9017448762,60.,13.4665990423069,6.7,-1703404.69643302 
 06/08  10:45:00,30.3,10.5752414642322,10.5537712429404,13.5643497282501,13.5100895845437,727717.427525682,117443.791213139,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26403.9547168462,60.,13.4726328662473,6.7,-1704923.63437706 
 06/08  10:46:00,30.32,10.5795366272921,10.5589076486397,13.5695940978283,13.5158405357893,727719.534330832,117446.069081868,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26406.057255301,60.,13.4786177690942,6.7,-1706430.25706202 
 06/08  10:47:00,30.34,10.5837050827394,10.5638479616044,13.5747012210601,13.5216507904006,725090.308662898,117448.275063565,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26408.0864104785,60.,13.4845725307188,6.7,-1707929.29208008 
 06/08  10:48:00,30.36,10.5877634805806,10.5686036309854,13.5796794750832,13.5274829698596,723542.470799915,117450.53056154,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26410.163693955,60.,13.4905075566488,6.7,-1709423.35888961 
 06/08  10:49:00,30.38,10.5917265916208,10.5731888053117,13.5845121213909,13.5333023468646,723543.506505989,117452.578258432,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26412.1758149706,60.,13.4964263767776,6.7,-1710913.34609614 
 06/08  10:50:00,30.4,10.5956070652573,10.5776190861581,13.5892148220046,13.5390781753026,723544.625899519,117453.96813851,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26414.23596715,60.,13.5023271574899,6.7,-1712398.79211047 
 06/08  10:51:00,30.42,10.5994153492925,10.58191049084,13.5937952990346,13.5447845042624,723545.615466593,117455.347006908,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26416.2308370584,60.,13.5082041475788,6.7,-1713878.24913987 
 06/08  10:52:00,30.44,10.6031597393494,10.5860786288773,13.5982780146698,13.5504005204863,723546.695031154,117457.270155944,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26418.2718154203,60.,13.5140489947193,6.7,-1715349.61459346 
 06/08  10:53:00,30.46,10.6068465257658,10.590138085269,13.6026869199724,13.5559105207628,723547.842404874,117459.310078791,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26420.248224715,60.,13.5198518895455,6.7,-1716810.41908888 
 06/08  10:54:00,30.48,10.6104802079083,10.5941019948724,13.6069750241058,13.5613036265592,723548.848502169,117461.47135256,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26422.2788327433,60.,13.5256025165925,6.7,-1718258.06583996 
 06/08  10:55:00,30.5,10.6140637492692,10.5979817861204,13.6111898168956,13.5665733161144,723549.936642282,117463.597861158,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26424.2490097995,60.,13.5312908082537,6.7,-1719690.02045551 
 06/08  10:56:00,30.52,10.6175988508011,10.6017870686442,13.6153591741038,13.5717168373189,723551.086812174,117465.786923547,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26426.2714188816,60.,13.5369075087039,6.7,-1721103.95290009 
 06/08  10:57:00,30.54,10.6210862242573,10.6055256377655,13.6194485206888,13.5767345703064,723552.090967511,117467.910876819,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26428.2240919693,60.,13.5424445635218,6.7,-1722497.83557621 
 06/08  10:58:00,30.56,10.6245258516642,10.6092035689531,13.623489956524,13.5816293985566,723553.173937348,117470.091607334,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26430.2310220598,60.,13.5478953578467,6.7,-1723870.00327734 
 06/08  10:59:00,30.58,10.6279172211672,10.612825376839,13.627458420246,13.5864061115333,723554.219693488,117472.214120799,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26432.1779864124,60.,13.5532548285155,6.7,-1725219.18141698 
 06/08  11:00:00,30.6,10.6312595329715,10.6163942158878,13.6313579764155,13.5910708252844,723555.235819895,117474.394857073,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26434.1817006826,60.,13.5585194724826,6.7,-1726544.48814825 
 06/08  11:01:00,30.6083333333333,10.6345518712104,10.6199121029464,13.6349052593069,13.5956302600063,682815.114975343,117470.030932126,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26436.0047513062,60.,13.5636872573038,6.7,-1727845.41182933 
 06/08  11:02:00,30.6166666666667,10.6377933375562,10.6233801452776,13.6383896265358,13.6000907007918,682815.612921377,117471.907791783,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26437.816443786,60.,13.5687574137913,6.7,-1729121.75882707 
 06/08  11:03:00,30.625,10.640983140712,10.6267987608996,13.6414201127681,13.6044565871096,682815.680717984,117473.195321283,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26439.6184630144,60.,13.5737300772285,6.7,-1730373.56319729 
 06/08  11:04:00,30.6333333333333,10.6441206348936,10.6301678807408,13.6444612591058,13.6087290084431,682815.663729883,117474.43394579,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26441.4195742337,60.,13.5786057656789,6.7,-1731600.95535587 
 06/08  11:05:00,30.6416666666667,10.6472053036632,10.6334871241132,13.6474811621805,13.6129047852474,682815.780295363,117476.065008619,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26443.2200314698,60.,13.5833847572566,6.7,-1732804.00531446 
 06/08  11:06:00,30.65,10.6502366955076,10.6367559405349,13.6505270399796,13.6169768763884,682816.004828695,117477.867280013,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26445.0196402427,60.,13.5880665243648,6.7,-1733982.58025732 
 06/08  11:07:00,30.6583333333333,10.6532143321063,10.639973712705,13.6535390488569,13.620936322345,682816.122987046,117479.729517054,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26446.8072991121,60.,13.5926494288398,6.7,-1735136.26779772 
 06/08  11:08:00,30.6666666666667,10.656137621923,10.643139818325,13.6565466496051,13.6247751395502,682816.356614963,117481.611917985,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26448.5843199345,60.,13.5971308223682,6.7,-1736264.40125667 
 06/08  11:09:00,30.675,10.6590058129227,10.6462536529867,13.6595497046282,13.628489103076,682816.682241846,117483.50411625,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26450.3576120172,60.,13.6015075522174,6.7,-1737366.18697407 
 06/08  11:10:00,30.6833333333333,10.6618180066253,10.6493146220432,13.6625001190206,13.6320794486337,682816.88670112,117485.399899583,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26452.128280401,60.,13.6057767220354,6.7,-1738440.89583038 
 06/08  11:11:00,30.6916666666667,10.6645732360339,10.6523221147496,13.6654331238298,13.6355530495799,682817.194856708,117487.296937064,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26453.8970968912,60.,13.6099364761026,6.7,-1739488.06067193 
 06/08  11:12:00,30.7,10.6672705905346,10.655275477062,13.6683517003373,13.6389212503375,682817.584867171,117489.184673521,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26455.6548182932,60.,13.6139865914899,6.7,-1740507.62537922 
 06/08  11:13:00,30.7083333333333,10.6699093588842,10.6581739988159,13.6712149629059,13.6421979379944,682817.843854455,117491.067384772,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26457.4062714288,60.,13.6179287518119,6.7,-1741500.01378061 
 06/08  11:14:00,30.7166666666667,10.6724891597364,10.6610169263851,13.6740599975558,13.6453975067304,682818.198610881,117492.94395262,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26459.1505661997,60.,13.6217664866725,6.7,-1742466.11440877 
 06/08  11:15:00,30.725,10.6750100361349,10.6638035045715,13.6768724218159,13.6485332069624,682818.628028195,117494.817603294,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26460.8910201937,60.,13.6255048478469,6.7,-1743407.19898341 
 06/08  11:16:00,30.7333333333333,10.6774725018028,10.666533043555,13.6796311617507,13.6516161063322,682819.018302094,117496.793227722,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26462.732557902,60.,13.6291499354364,6.7,-1744324.80312694 
 06/08  11:17:00,30.7416666666667,10.6798775385959,10.6692050004592,13.682426686062,13.6546546886375,682819.378838646,117505.29345324,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26471.308528071,60.,13.6327083888218,6.7,-1745220.59821852 
 06/08  11:18:00,30.75,10.6822265533564,10.6718190619438,13.6851545808975,13.6576549829573,682819.817002101,117507.981297592,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26474.5496922093,60.,13.636186933921,6.7,-1746096.27742185 
 06/08  11:19:00,30.7583333333333,10.6845213073394,10.6743752145845,13.687831119036,13.6606210063609,682820.314051618,117510.613225791,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26477.6540686235,60.,13.6395920404675,6.7,-1746953.46940958 
 06/08  11:20:00,30.7666666666667,10.6867638320977,10.6768737930119,13.6904420778539,13.6635552539322,682820.659684771,117513.575647686,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26480.735921551,60.,13.6429296992162,6.7,-1747793.68227754 
 06/08  11:21:00,30.775,10.6889563429712,10.6793155005562,13.6930230125579,13.666459049303,682821.085446454,117516.668694026,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26483.8056089467,60.,13.6462052941168,6.7,-1748618.27136615 
 06/08  11:22:00,30.7833333333333,10.691101157065,10.6817014020629,13.695575634877,13.6693327391419,682821.572755082,117519.795353992,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26486.8488709167,60.,13.6494235334723,6.7,-1749428.42193042 
 06/08  11:23:00,30.7916666666667,10.6932006189985,10.6840328924776,13.6980581010629,13.6721758245118,682821.909657483,117522.931122279,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26489.8754089489,60.,13.6525884152988,6.7,-1750225.14041976 
 06/08  11:24:00,30.8,10.6952570358538,10.6863116471369,13.7005063330572,13.6749871164947,682822.327903143,117526.069918999,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26492.893552298,60.,13.6557032191164,6.7,-1751009.25241135 
 06/08  11:25:00,30.8083333333333,10.6972726223547,10.6885395604708,13.7029471353685,13.6777649620373,682822.80851903,117529.205875375,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26495.9035387401,60.,13.6587705273436,6.7,-1751781.407996 
 06/08  11:26:00,30.8166666666667,10.6992494574942,10.690718679399,13.7053037497772,13.6805075227105,682823.138815594,117532.325151072,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26498.8941162838,60.,13.6617922809963,6.7,-1752542.09579962 
 06/08  11:27:00,30.825,10.7011894537367,10.6928511366731,13.7076374856321,13.6832130386337,682823.650519196,117535.418191983,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26501.8568240613,60.,13.6647698672957,6.7,-1753291.66503738 
 06/08  11:28:00,30.8333333333333,10.7030943391803,10.6949390882345,13.7099547452338,13.6858800254375,682824.102853011,117538.497438799,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26504.8045608546,60.,13.6677042282987,6.7,-1754030.35286008 
 06/08  11:29:00,30.8416666666667,10.7049656519605,10.6969846575711,13.7122278465764,13.6885073982422,682824.609005508,117541.569669502,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26507.744293353,60.,13.6705959770627,6.7,-1754758.31359702 
 06/08  11:30:00,30.85,10.706804745238,10.6989898891312,13.7144613490909,13.6910945325904,682824.956682304,117544.63392841,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26510.6751405661,60.,13.673445510173,6.7,-1755475.64708352 
 06/08  11:31:00,30.8583333333333,10.7086128004856,10.7009567120384,13.7166476552278,13.6936412562565,682825.380791209,117547.494517582,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26513.4014310753,60.,13.6762531073743,6.7,-1756182.4237417 
 06/08  11:32:00,30.8666666666667,10.7103908464194,10.702886914584,13.7188401317422,13.6961477836241,682825.863142067,117549.874632375,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26516.0171672162,60.,13.6790190108651,6.7,-1756878.70454195 
 06/08  11:33:00,30.875,10.712139780886,10.7047821292615,13.7209789072034,13.6986146301299,682826.390384245,117551.88797853,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26518.604461314,60.,13.681743481614,6.7,-1757564.55517977 
 06/08  11:34:00,30.8833333333333,10.713860393397,10.7066438274433,13.7230728670265,13.7010425275907,682826.751865063,117554.091464246,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26521.1742107755,60.,13.6844268347302,6.7,-1758240.05497985 
 06/08  11:35:00,30.8916666666667,10.7155533865636,10.7084733222823,13.725151796637,13.7034323389948,682827.184725292,117556.568723338,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26523.7287062372,60.,13.6870694570138,6.7,-1758905.30131418 
 06/08  11:36:00,30.9,10.7172193951899,10.7102717780622,13.7271931233349,13.7057849739621,682827.6718969,117559.150563732,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26526.2695828879,60.,13.6896718093378,6.7,-1759560.41020164 
 06/08  11:37:00,30.9083333333333,10.7188590022074,10.712040224075,13.7291959321859,13.7081013132293,682828.000248147,117561.736513677,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26528.7645988614,60.,13.6922344168424,6.7,-1760205.51383953 
 06/08  11:38:00,30.9166666666667,10.7204727510988,10.7137795711388,13.731202857384,13.7103821667793,682828.506405729,117564.29934882,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26531.2148952575,60.,13.6947578519548,6.7,-1760840.75632911 
 06/08  11:39:00,30.925,10.7220611550359,10.7154906290667,13.733154870037,13.7126282815436,682828.94822356,117566.850576221,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26533.643951375,60.,13.6972427174924,6.7,-1761466.28942192 
 06/08  11:40:00,30.9333333333333,10.7236247035353,10.7171741237064,13.7351134278763,13.7148403952285,682829.441048531,117569.393746694,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26536.0603935218,60.,13.6996896369157,6.7,-1762082.27006617 
 06/08  11:41:00,30.9416666666667,10.7251638677313,10.7188307125624,13.7370014661994,13.7170192967511,682829.771127307,117571.924628227,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26538.4621398409,60.,13.7020992544995,6.7,-1762688.86044979 
 06/08  11:42:00,30.95,10.7266791051629,10.7204609984396,13.7389047560189,13.7191658535915,682830.277290971,117574.418622897,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26540.825499358,60.,13.7044722419147,6.7,-1763286.22965733 
 06/08  11:43:00,30.9583333333333,10.7281708644141,10.7220655409502,13.7407661043025,13.7212809986713,682830.716977966,117576.891711516,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26543.1668318872,60.,13.7068093048087,6.7,-1763874.55532648 
 06/08  11:44:00,30.9666666666667,10.7296395894163,10.7236448660368,13.7426020448692,13.7233656921035,682831.206350671,117579.335541684,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26545.477940226,60.,13.7091111845575,6.7,-1764454.02408918 
 06/08  11:45:00,30.975,10.7310857229668,10.7251994738334,13.7444097354404,13.7254208718613,682831.531061513,117581.761261413,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26547.7700329043,60.,13.7113786532504,6.7,-1765024.83030904 
 06/08  11:46:00,30.9833333333333,10.732509709034,10.7267298452043,13.7462125085029,13.7274474113887,682832.031425245,117584.176317974,1.666666666666667E-002,1.666666666666667E-002,1.666666666666667E-002,39030.3769225229,36386.4853049432,15576.1716366527,26550.052308251,60.,13.7136125026396,6.7,-1765587.17329948 
